Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
1,4/1/26 4:47 PM,Tender Sandwich Combo,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,14.00,1.0,false
2,4/1/26 5:03 PM,Side: Perilla Ranch,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
2,4/1/26 5:03 PM,Scallion Muchim,BANCHAN,PERILLA TO-GO,Food,6.00,1.0,false
2,4/1/26 5:03 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,26.00,1.0,false
2,4/1/26 5:03 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
3,4/1/26 5:09 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,26.00,1.0,false
3,4/1/26 5:09 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,18.00,1.0,false
4,4/1/26 5:09 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,28.00,1.0,false
5,4/1/26 5:22 PM,Broth,Course 1,FOOD,Food,0.00,2.0,false
5,4/1/26 5:22 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
5,4/1/26 5:22 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,2.0,false
6,4/1/26 5:26 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
6,4/1/26 5:26 PM,Ssam & Dipping Sauces,BANCHAN,PERILLA TO-GO,Food,5.00,1.0,false
5,4/1/26 5:33 PM,HH Korean Fried Chicken Wings,FOOD,HAPPY HOUR,,9.00,1.0,false
5,4/1/26 5:33 PM,Jjajangmyeon,BAR FOOD,BAR/PATIO,Food,12.00,1.0,false
5,4/1/26 5:33 PM,Korean Handshake,BEVERAGE,HAPPY HOUR,,12.00,2.0,false
7,4/1/26 5:38 PM,Bibimbop,PLATES & BOWLS,PERILLA TO-GO,Food,21.00,1.0,false
7,4/1/26 5:38 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,10.00,1.0,false
7,4/1/26 5:38 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
9,4/1/26 5:47 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,12.00,1.0,false
9,4/1/26 5:47 PM,Milkis,DRINKS,PERILLA TO-GO,NA Beverage,3.00,1.0,false
8,4/1/26 5:45 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,18.00,1.0,false
8,4/1/26 5:45 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
8,4/1/26 5:45 PM,Korean Fried Chicken Wings,STARTERS,PERILLA TO-GO,Food,22.00,1.0,false
5,4/1/26 5:53 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
10,4/1/26 5:57 PM,FEAST for 2,DINNER SETS,PERILLA TO-GO,Food,65.00,1.0,false
10,4/1/26 5:57 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
10,4/1/26 5:57 PM,Diet Coke,DRINKS,PERILLA TO-GO,NA Beverage,2.50,1.0,false
10,4/1/26 5:57 PM,Sac Sac Grape,DRINKS,PERILLA TO-GO,NA Beverage,3.00,1.0,false
10,4/1/26 5:57 PM,Coca-Cola,DRINKS,PERILLA TO-GO,NA Beverage,5.00,2.0,false
10,4/1/26 5:57 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
11,4/1/26 5:58 PM,Broth,Course 1,FOOD,Food,0.00,1.0,false
11,4/1/26 5:58 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
11,4/1/26 5:58 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,1.0,false
11,4/1/26 5:59 PM,Jinro Is Back,BEVERAGE,HAPPY HOUR,,12.00,1.0,false
12,4/1/26 6:02 PM,Jjajangmyeon,RICE CAKES & NOODLES,PERILLA TO-GO,Food,15.00,1.0,false
11,4/1/26 6:01 PM,HH Korean Fried Chicken Wings,FOOD,HAPPY HOUR,,9.00,1.0,false
13,4/1/26 6:03 PM,1L Mtn Sparkling,NA BEVERAGES,BEVERAGE,NA Beverage,10.00,1.0,false
14,4/1/26 6:05 PM,1L Mtn Sparkling,NA BEVERAGES,BEVERAGE,NA Beverage,10.00,1.0,false
11,4/1/26 6:06 PM,HH Kimchi Arancini,FOOD,HAPPY HOUR,,5.00,1.0,false
15,4/1/26 6:06 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,36.00,2.0,false
15,4/1/26 6:06 PM,Korean Fried Chicken Wings,STARTERS,PERILLA TO-GO,Food,24.00,1.0,false
13,4/1/26 6:07 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
13,4/1/26 6:07 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
13,4/1/26 6:07 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
16,4/1/26 6:09 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
16,4/1/26 6:09 PM,Side: Gochujang Sauce,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
17,4/1/26 6:10 PM,Garlic Rice,SIDES,PERILLA TO-GO,Food,11.00,1.0,false
17,4/1/26 6:10 PM,Sir Chicken Spicy Fries,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,7.00,1.0,false
17,4/1/26 6:10 PM,3pc Chicken Tenders,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,10.00,1.0,false
13,4/1/26 6:09 PM,Rice,Banchan/Accompaniments,FOOD,Food,0.00,3.0,false
13,4/1/26 6:09 PM,Gulf White Shrimp,For the Grill,FOOD,Food,25.00,5.0,false
13,4/1/26 6:09 PM,Bulgogi,Sunday Supper,FOOD,Food,32.00,1.0,false
13,4/1/26 6:09 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
13,4/1/26 6:09 PM,Lemonade,NA BEVERAGES,BEVERAGE,NA Beverage,5.00,1.0,false
14,4/1/26 6:11 PM,Broth,Course 1,FOOD,Food,0.00,2.0,false
14,4/1/26 6:11 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
14,4/1/26 6:11 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,2.0,false
14,4/1/26 6:11 PM,Sparkling Greet,BY THE GLASS,BEVERAGE,Wine,0.00,2.0,false
14,4/1/26 6:12 PM,Red Jade,NA BEVERAGES,BEVERAGE,NA Beverage,9.00,1.0,false
18,4/1/26 6:20 PM,Bibimbop,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
18,4/1/26 6:20 PM,Chopsticks,UTENSILS,PERILLA TO-GO,Food,0.00,1.0,false
18,4/1/26 6:20 PM,Napkin,UTENSILS,PERILLA TO-GO,Food,0.00,1.0,false
14,4/1/26 6:20 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,75.00,1.0,false
14,4/1/26 6:20 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
14,4/1/26 6:20 PM,Rice Cake Royale,For the Table,FOOD,Food,23.00,1.0,false
14,4/1/26 6:20 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
13,4/1/26 6:29 PM,Classic Tasting Plate,For the Grill,FOOD,Food,45.00,1.0,false
11,4/1/26 6:35 PM,Diet Coke,NA BEVERAGES,BEVERAGE,NA Beverage,5.00,1.0,false
19,4/1/26 6:36 PM,1L Mtn Sparkling,NA BEVERAGES,BEVERAGE,NA Beverage,10.00,1.0,false
20,4/1/26 6:38 PM,Unusual Suspect,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
20,4/1/26 6:38 PM,Baek Negroni,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
14,4/1/26 6:42 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
13,4/1/26 6:42 PM,(7232) Qupe Syrah '22,WINES BY THE BOTTLE,BEVERAGE,Wine,64.00,1.0,true
19,4/1/26 6:42 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
19,4/1/26 6:42 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
19,4/1/26 6:42 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
19,4/1/26 6:43 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
19,4/1/26 6:43 PM,Classic Tasting Plate,For the Grill,FOOD,Food,45.00,1.0,false
19,4/1/26 6:43 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,75.00,1.0,false
19,4/1/26 6:43 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
19,4/1/26 6:43 PM,1/2 Korean Fried Chicken,For the Table,FOOD,Food,13.00,1.0,false
19,4/1/26 6:43 PM,Kimchi Fried Rice,Stews/Rice,FOOD,Food,16.00,1.0,false
19,4/1/26 6:43 PM,Aloe From The Other Side,COCKTAILS,BEVERAGE,NA Beverage,12.00,1.0,false
19,4/1/26 6:43 PM,Dragonwell Citron,NA BEVERAGES,BEVERAGE,NA Beverage,7.00,1.0,false
22,4/1/26 6:45 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,21.00,1.0,false
11,4/1/26 6:44 PM,Classic Tasting Plate,For the Grill,FOOD,Food,45.00,1.0,false
11,4/1/26 6:44 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
11,4/1/26 6:44 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
11,4/1/26 6:44 PM,Kimchi Fried Rice,Stews/Rice,FOOD,Food,18.00,1.0,false
11,4/1/26 6:44 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
21,4/1/26 6:45 PM,HH Terra Beer,BEVERAGE,HAPPY HOUR,,5.00,1.0,false
21,4/1/26 6:45 PM,Jinro Is Back,BEVERAGE,HAPPY HOUR,,12.00,1.0,false
23,4/1/26 6:49 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,20.50,1.0,false
21,4/1/26 6:49 PM,HH Scallion Pancake,FOOD,HAPPY HOUR,,8.00,1.0,false
21,4/1/26 6:49 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
21,4/1/26 6:49 PM,HH Korean Fried Chicken Wings,FOOD,HAPPY HOUR,,9.00,1.0,false
24,4/1/26 6:52 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
24,4/1/26 6:52 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
24,4/1/26 6:52 PM,Side: Soy Vinaigrette,SIDES,PERILLA TO-GO,Food,2.00,2.0,false
26,4/1/26 7:03 PM,Garlic Chicken,MAINS,PERILLA TO-GO,Food,21.00,1.0,false
26,4/1/26 7:03 PM,Bulgogi Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
26,4/1/26 7:03 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
25,4/1/26 7:02 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
25,4/1/26 7:02 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
25,4/1/26 7:02 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
25,4/1/26 7:02 PM,Terra Korean Lager,BEER,BEVERAGE,Beer,9.00,1.0,false
19,4/1/26 7:03 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
14,4/1/26 7:06 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
14,4/1/26 7:07 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
27,4/1/26 7:07 PM,Grilled LA Galbi,MAINS,PERILLA TO-GO,Food,32.00,1.0,false
27,4/1/26 7:07 PM,Garlic Chicken,MAINS,PERILLA TO-GO,Food,21.00,1.0,false
27,4/1/26 7:07 PM,Bulgogi,MAINS,PERILLA TO-GO,Food,32.00,1.0,false
27,4/1/26 7:07 PM,Garlic Rice,SIDES,PERILLA TO-GO,Food,11.00,1.0,false
25,4/1/26 7:13 PM,Chef's Tasting Plate,For the Grill,FOOD,Food,75.00,1.0,false
25,4/1/26 7:13 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
25,4/1/26 7:13 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
25,4/1/26 7:13 PM,Kimchi Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
25,4/1/26 7:14 PM,Milkis Original,NA BEVERAGES,BEVERAGE,NA Beverage,5.00,1.0,false
25,4/1/26 7:14 PM,Sac Sac Grape,NA BEVERAGES,BEVERAGE,NA Beverage,5.00,1.0,false
28,4/1/26 7:15 PM,Sparkling Greet,BY THE GLASS,BEVERAGE,Wine,0.00,9.0,false
13,4/1/26 7:15 PM,G-Qupe Syrah,BY THE GLASS,BEVERAGE,Wine,32.00,2.0,false
25,4/1/26 7:16 PM,Jinro Shot,BY THE GLASS,BEVERAGE,Liquor,6.00,1.0,false
29,4/1/26 7:19 PM,5pc Tender Combo,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,19.00,1.0,false
29,4/1/26 7:19 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
29,4/1/26 7:19 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
29,4/1/26 7:19 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
28,4/1/26 7:18 PM,Z-Biotic Shot,COCKTAILS,BEVERAGE,NA Beverage,10.00,1.0,false
30,4/1/26 7:21 PM,Classic Fries,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,5.00,1.0,true
30,4/1/26 7:21 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,true
19,4/1/26 7:21 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
31,4/1/26 7:24 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,18.00,1.0,false
31,4/1/26 7:24 PM,Korean Fried Chicken Wings,STARTERS,PERILLA TO-GO,Food,22.00,1.0,false
31,4/1/26 7:24 PM,Milkis,DRINKS,PERILLA TO-GO,NA Beverage,3.00,1.0,false
31,4/1/26 7:24 PM,Chopsticks,UTENSILS,PERILLA TO-GO,Food,0.00,2.0,false
28,4/1/26 7:27 PM,Smoke & Spice,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
28,4/1/26 7:27 PM,Cloud 9,COCKTAILS,BEVERAGE,Liquor,32.00,2.0,false
28,4/1/26 7:27 PM,Melon Muse,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
28,4/1/26 7:27 PM,Old Friend,COCKTAILS,BEVERAGE,Liquor,32.00,2.0,false
28,4/1/26 7:27 PM,Unusual Suspect,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
28,4/1/26 7:27 PM,Old Bardstown,SPIRITS,BEVERAGE,Liquor,14.00,1.0,false
25,4/1/26 7:28 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
33,4/1/26 7:34 PM,Side: Soy Vinaigrette,SIDES,PERILLA TO-GO,Food,2.00,2.0,false
32,4/1/26 7:34 PM,Jjajangmyeon,RICE CAKES & NOODLES,PERILLA TO-GO,Food,17.00,1.0,false
32,4/1/26 7:34 PM,4oz of Kimchi,BANCHAN,PERILLA TO-GO,Food,3.00,1.0,false
32,4/1/26 7:34 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
32,4/1/26 7:34 PM,Side: Soy Vinaigrette,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
28,4/1/26 7:32 PM,Green Grape Jinro 'Chamisul',SOJU & MAKGEOLLI,BEVERAGE,Liquor,25.00,1.0,false
28,4/1/26 7:32 PM,Peach Jinro 'Chamisul',SOJU & MAKGEOLLI,BEVERAGE,Liquor,25.00,1.0,false
33,4/1/26 7:34 PM,Bibimbop,PLATES & BOWLS,PERILLA TO-GO,Food,24.00,1.0,false
28,4/1/26 7:35 PM,Broth,Course 1,FOOD,Food,0.00,9.0,false
28,4/1/26 7:35 PM,Banchan Set,Course 1,FOOD,Food,0.00,2.0,false
28,4/1/26 7:35 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,9.0,false
34,4/1/26 7:36 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
34,4/1/26 7:36 PM,5pc Chicken Tenders,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,19.00,1.0,false
28,4/1/26 7:36 PM,Ssam,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
28,4/1/26 7:36 PM,Rice,Banchan/Accompaniments,FOOD,Food,0.00,9.0,false
28,4/1/26 7:36 PM,Heritage Pork Belly,For the Grill,FOOD,Food,40.00,2.0,false
28,4/1/26 7:36 PM,USDA Prime Short Rib,For the Grill,FOOD,Food,52.00,2.0,false
28,4/1/26 7:36 PM,LA Galbi,For the Grill,FOOD,Food,64.00,2.0,false
28,4/1/26 7:36 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
28,4/1/26 7:36 PM,Korean Fried Chicken,For the Table,FOOD,Food,22.00,1.0,false
28,4/1/26 7:36 PM,Kimchi Fried Rice,Stews/Rice,FOOD,Food,16.00,1.0,false
25,4/1/26 7:38 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
25,4/1/26 7:42 PM,Pork Collar,For the Grill,FOOD,Food,24.00,1.0,false
25,4/1/26 7:44 PM,Terra Korean Lager,BEER,BEVERAGE,Beer,9.00,1.0,false
25,4/1/26 7:44 PM,Jinro Shot,BY THE GLASS,BEVERAGE,Liquor,6.00,1.0,false
35,4/1/26 7:52 PM,Sac Sac Grape,DRINKS,PERILLA TO-GO,NA Beverage,6.00,2.0,false
35,4/1/26 7:52 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
35,4/1/26 7:52 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,22.00,1.0,false
28,4/1/26 7:57 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
28,4/1/26 8:07 PM,Melon Muse,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
28,4/1/26 8:17 PM,Old Bardstown,SPIRITS,BEVERAGE,Liquor,14.00,1.0,false
28,4/1/26 8:30 PM,USDA Prime Short Rib,For the Grill,FOOD,Food,26.00,1.0,false
28,4/1/26 8:30 PM,Marinated Short Rib,For the Grill,FOOD,Food,28.00,1.0,false
28,4/1/26 8:30 PM,LA Galbi,For the Grill,FOOD,Food,32.00,1.0,false
36,4/1/26 8:33 PM,Del Amigo Mezcal,SPIRITS,BEVERAGE,Liquor,13.00,1.0,false
36,4/1/26 8:33 PM,G-Chateau Les Vieilles Pierres,BY THE GLASS,BEVERAGE,Wine,16.00,1.0,false
28,4/1/26 8:33 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
28,4/1/26 8:40 PM,Melon Muse,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
38,4/1/26 8:53 PM,G-Qupe Syrah,BY THE GLASS,BEVERAGE,Wine,32.00,2.0,false
28,4/1/26 8:55 PM,Old Friend,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
28,4/1/26 8:55 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,2.0,false
39,4/1/26 9:04 PM,Yamazaki 12yr,SPIRITS,BEVERAGE,Liquor,45.50,1.0,false
39,4/1/26 9:28 PM,Melon Muse,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
39,4/1/26 9:28 PM,1L Mtn Sparkling,NA BEVERAGES,BEVERAGE,NA Beverage,10.00,1.0,false
40,4/1/26 10:43 PM,Gift Card,,,,0.00,1.0,false
2,4/2/26 5:02 PM,Bulgogi,MAINS,PERILLA TO-GO,Food,37.00,1.0,false
2,4/2/26 5:02 PM,Korean Fried Chicken Wings,STARTERS,PERILLA TO-GO,Food,22.00,1.0,false
2,4/2/26 5:02 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,20.50,1.0,false
1,4/2/26 5:02 PM,HH Kimchi Arancini,FOOD,HAPPY HOUR,,0.00,1.0,false
3,4/2/26 5:03 PM,Ssam & Dipping Sauces,BANCHAN,PERILLA TO-GO,Food,5.00,1.0,false
3,4/2/26 5:03 PM,Bulgogi,MAINS,PERILLA TO-GO,Food,70.00,2.0,false
3,4/2/26 5:03 PM,Scallion Muchim,BANCHAN,PERILLA TO-GO,Food,6.00,1.0,false
3,4/2/26 5:03 PM,Kimchi Fried Rice,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
4,4/2/26 5:04 PM,1L Mtn Spring,NA BEVERAGES,BEVERAGE,NA Beverage,10.00,1.0,false
5,4/2/26 5:07 PM,Banchan Set,BANCHAN,PERILLA TO-GO,Food,8.00,1.0,false
5,4/2/26 5:07 PM,Garlic Rice,SIDES,PERILLA TO-GO,Food,11.00,1.0,false
5,4/2/26 5:07 PM,Garlic Chicken,MAINS,PERILLA TO-GO,Food,21.00,1.0,false
5,4/2/26 5:07 PM,Scallion Pancake,STARTERS,PERILLA TO-GO,Food,16.00,1.0,false
5,4/2/26 5:07 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,25.00,1.0,false
6,4/2/26 5:11 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,10.00,1.0,false
6,4/2/26 5:11 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
6,4/2/26 5:11 PM,Banchan Set,BANCHAN,PERILLA TO-GO,Food,8.00,1.0,false
6,4/2/26 5:11 PM,Small Rice,SIDES,PERILLA TO-GO,Food,2.50,1.0,false
6,4/2/26 5:11 PM,Chopsticks,UTENSILS,PERILLA TO-GO,Food,0.00,1.0,false
6,4/2/26 5:11 PM,Napkin,UTENSILS,PERILLA TO-GO,Food,0.00,1.0,false
6,4/2/26 5:11 PM,Diet Coke,DRINKS,PERILLA TO-GO,NA Beverage,2.50,1.0,false
4,4/2/26 5:11 PM,Broth,Course 1,FOOD,Food,0.00,2.0,false
4,4/2/26 5:11 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
4,4/2/26 5:11 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,2.0,false
4,4/2/26 5:13 PM,LA Galbi,For the Grill,FOOD,Food,32.00,1.0,false
4,4/2/26 5:13 PM,Pa-Muchim,Banchan/Accompaniments,FOOD,Food,5.00,1.0,false
4,4/2/26 5:13 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
4,4/2/26 5:13 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
4,4/2/26 5:13 PM,Garlic Rice,Stews/Rice,FOOD,Food,11.00,1.0,false
4,4/2/26 5:14 PM,Melon Muse,COCKTAILS,BEVERAGE,Liquor,32.00,2.0,false
4,4/2/26 5:17 PM,Set Refill,Banchan/Accompaniments,FOOD,Food,0.00,1.0,false
7,4/2/26 5:20 PM,Pork Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
7,4/2/26 5:20 PM,Side: Perilla Ranch,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
7,4/2/26 5:20 PM,Chopsticks,UTENSILS,PERILLA TO-GO,Food,0.00,2.0,false
7,4/2/26 5:20 PM,Napkin,UTENSILS,PERILLA TO-GO,Food,0.00,2.0,false
7,4/2/26 5:20 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,44.00,2.0,false
8,4/2/26 5:23 PM,Broth,Course 1,FOOD,Food,0.00,2.0,false
8,4/2/26 5:23 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
8,4/2/26 5:23 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,2.0,false
8,4/2/26 5:31 PM,House White Wine,BEVERAGE,HAPPY HOUR,,12.00,1.0,false
8,4/2/26 5:31 PM,HH Old Fashion,BEVERAGE,HAPPY HOUR,,10.00,1.0,false
9,4/2/26 5:32 PM,HH Scallion Pancake,FOOD,HAPPY HOUR,,8.00,1.0,false
9,4/2/26 5:32 PM,HH Kimchi Arancini,FOOD,HAPPY HOUR,,5.00,1.0,false
9,4/2/26 5:32 PM,HH Korean Fried Chicken Wings,FOOD,HAPPY HOUR,,9.00,1.0,false
9,4/2/26 5:32 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
10,4/2/26 5:37 PM,HH Korean Fried Chicken Wings,FOOD,HAPPY HOUR,,9.00,1.0,false
10,4/2/26 5:37 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
10,4/2/26 5:37 PM,HH Scallion Pancake,FOOD,HAPPY HOUR,,0.00,1.0,false
11,4/2/26 5:40 PM,Broth,Course 1,FOOD,Food,0.00,6.0,false
11,4/2/26 5:40 PM,Banchan Set,Course 1,FOOD,Food,0.00,2.0,false
11,4/2/26 5:40 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,6.0,false
8,4/2/26 5:42 PM,Mishima Wagyu Hanger,For the Grill,FOOD,Food,36.00,1.0,false
8,4/2/26 5:42 PM,Marinated Short Rib,For the Grill,FOOD,Food,28.00,1.0,false
8,4/2/26 5:42 PM,Diver Scallop,For the Grill,FOOD,Food,32.00,4.0,false
8,4/2/26 5:42 PM,Scallion Pancake,Starters,FOOD,Food,16.00,1.0,false
8,4/2/26 5:42 PM,Kimchi Fried Rice,Stews/Rice,FOOD,Food,20.00,1.0,false
11,4/2/26 5:46 PM,Baek Negroni,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
11,4/2/26 5:46 PM,Fresh Start,COCKTAILS,BEVERAGE,Liquor,16.00,1.0,false
11,4/2/26 5:46 PM,Sazerac Rye,SPIRITS,BEVERAGE,Liquor,18.00,1.0,false
11,4/2/26 5:46 PM,"Honey, I Shrunk the Figs",COCKTAILS,BEVERAGE,NA Beverage,24.00,2.0,false
12,4/2/26 5:47 PM,HH Kimchi Arancini,FOOD,HAPPY HOUR,,5.00,1.0,true
12,4/2/26 5:47 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,true
12,4/2/26 5:47 PM,Korean Handshake,BEVERAGE,HAPPY HOUR,,6.00,1.0,false
12,4/2/26 5:47 PM,HH Kimchi Arancini,FOOD,HAPPY HOUR,,5.00,1.0,false
12,4/2/26 5:47 PM,HH Jjajangmyeon,FOOD,HAPPY HOUR,,10.00,1.0,false
12,4/2/26 5:47 PM,Soondubu Jjigae,Stews/Rice,FOOD,Food,16.00,1.0,false
9,4/2/26 5:47 PM,Korean Handshake,BEVERAGE,HAPPY HOUR,,12.00,2.0,false
8,4/2/26 5:53 PM,House White Wine,BEVERAGE,HAPPY HOUR,,12.00,1.0,false
8,4/2/26 5:53 PM,HH Old Fashion,BEVERAGE,HAPPY HOUR,,10.00,1.0,false
14,4/2/26 5:58 PM,Bibimbop,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
14,4/2/26 5:58 PM,Side: Gochujang Sauce,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
14,4/2/26 5:58 PM,1 Pint of Kimchi,BANCHAN,PERILLA TO-GO,Food,11.00,1.0,false
