Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
1,4/1/26 5:02 PM,Mountain Valley Spring,NA BEV,BEV,NA Beverage,10.00,1.0,false
1,4/1/26 5:03 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
2,4/1/26 5:04 PM,Noriko Oyster,STARTERS,FOOD,Food,30.00,5.0,false
2,4/1/26 5:04 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
2,4/1/26 5:04 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
2,4/1/26 5:08 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
2,4/1/26 5:08 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
2,4/1/26 5:08 PM,CELEBRATION POUR,WINE,BEV,Wine/Sake,0.00,1.0,false
1,4/1/26 5:10 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
1,4/1/26 5:10 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
1,4/1/26 5:10 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
1,4/1/26 5:10 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
1,4/1/26 5:10 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,4/1/26 5:14 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
2,4/1/26 5:14 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
2,4/1/26 5:14 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
2,4/1/26 5:14 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
2,4/1/26 5:14 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
5,4/1/26 5:16 PM,HOME-AKASE SET,Noriko-Sets,NORIKO Handroll Bar,Food,98.00,1.0,false
5,4/1/26 5:16 PM,MAKI MANIA!,Noriko-Sets,NORIKO Handroll Bar,Food,25.00,1.0,false
5,4/1/26 5:16 PM,Nori Chips & Dip,Appetizers,NORIKO Handroll Bar,Food,11.00,1.0,false
6,4/1/26 5:16 PM,MARU SET,Noriko-Sets,NORIKO Handroll Bar,Food,126.00,3.0,false
6,4/1/26 5:16 PM,Extra Spicy Mayo,Sides,NORIKO Handroll Bar,Food,0.50,1.0,false
6,4/1/26 5:16 PM,Side Sushi Rice,Sides,NORIKO Handroll Bar,Food,4.00,1.0,false
6,4/1/26 5:16 PM,Extra Nori Chips,Appetizers,NORIKO Handroll Bar,Food,5.00,1.0,false
6,4/1/26 5:16 PM,MAKI MANIA!,Noriko-Sets,NORIKO Handroll Bar,Food,25.00,1.0,false
4,4/1/26 5:16 PM,Bluefin Tuna Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
4,4/1/26 5:16 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
4,4/1/26 5:16 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
9,4/1/26 5:20 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
9,4/1/26 5:24 PM,Hitachino White ale,BEERS,BEV,Beer,28.00,2.0,false
9,4/1/26 5:24 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
9,4/1/26 5:24 PM,Pork Belly,STARTERS,FOOD,Food,9.00,1.0,false
9,4/1/26 5:24 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
10,4/1/26 5:24 PM,Club  Soda,NA BEV,BEV,NA Beverage,6.00,2.0,false
11,4/1/26 5:28 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,34.00,2.0,false
11,4/1/26 5:28 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
11,4/1/26 5:28 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
1,4/1/26 5:28 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
10,4/1/26 5:28 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
12,4/1/26 5:30 PM,Extra Spicy Mayo,Sides,NORIKO Handroll Bar,Food,0.50,1.0,false
12,4/1/26 5:30 PM,MARU SET,Noriko-Sets,NORIKO Handroll Bar,Food,42.00,1.0,false
4,4/1/26 5:34 PM,Bluefin Tuna Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
9,4/1/26 5:34 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
9,4/1/26 5:34 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
9,4/1/26 5:34 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,4/1/26 5:34 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,4/1/26 5:34 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
9,4/1/26 5:34 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
9,4/1/26 5:34 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,4/1/26 5:34 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,4/1/26 5:35 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
10,4/1/26 5:35 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,4/1/26 5:35 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
10,4/1/26 5:35 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,4/1/26 5:35 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,4/1/26 5:35 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,4/1/26 5:36 PM,Hitachino White ale,BEERS,BEV,Beer,14.00,1.0,false
11,4/1/26 5:39 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
11,4/1/26 5:39 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:39 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:39 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:39 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:39 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
11,4/1/26 5:39 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:39 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:40 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:40 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,4/1/26 5:42 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
11,4/1/26 5:42 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
2,4/1/26 5:45 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
9,4/1/26 5:46 PM,Hitachino White ale,BEERS,BEV,Beer,14.00,1.0,false
14,4/1/26 5:48 PM,MARU SET,Noriko-Sets,NORIKO Handroll Bar,Food,42.00,1.0,false
14,4/1/26 5:48 PM,DOSHI SET,Noriko-Sets,NORIKO Handroll Bar,Food,54.00,1.0,false
14,4/1/26 5:48 PM,HOME-AKASE SET,Noriko-Sets,NORIKO Handroll Bar,Food,98.00,1.0,false
14,4/1/26 5:48 PM,Extra Fresh Wasabi,Sides,NORIKO Handroll Bar,Food,4.00,2.0,false
14,4/1/26 5:48 PM,Hamachi Scallion Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,8.00,1.0,false
14,4/1/26 5:48 PM,Tuna Poke Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,9.00,1.0,false
14,4/1/26 5:48 PM,Scallop Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,11.00,1.0,false
14,4/1/26 5:48 PM,Toro Scallion Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,11.00,1.0,false
14,4/1/26 5:48 PM,Tuna Avocado Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,10.00,1.0,false
14,4/1/26 5:48 PM,Nori Chips & Dip,Appetizers,NORIKO Handroll Bar,Food,11.00,1.0,false
13,4/1/26 5:48 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
13,4/1/26 5:48 PM,Bodacious Berry,BEERS,BEV,Beer,9.00,1.0,false
13,4/1/26 5:53 PM,Noriko Salad,STARTERS,FOOD,Food,12.00,1.0,false
13,4/1/26 5:53 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
13,4/1/26 5:55 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
13,4/1/26 5:55 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
13,4/1/26 5:55 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
13,4/1/26 5:55 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
13,4/1/26 5:55 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,4/1/26 5:55 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
13,4/1/26 5:55 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,4/1/26 5:55 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,4/1/26 5:59 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
15,4/1/26 5:59 PM,Nori Chips & Dip,Appetizers,NORIKO Handroll Bar,Food,11.00,1.0,false
15,4/1/26 5:59 PM,8-PIECE PREMIUM NIGIRI SET,Noriko-Sets,NORIKO Handroll Bar,Food,36.00,1.0,false
15,4/1/26 5:59 PM,Spicy Tuna Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,18.00,2.0,false
15,4/1/26 5:59 PM,Extra Spicy Mayo,Sides,NORIKO Handroll Bar,Food,1.00,2.0,false
15,4/1/26 5:59 PM,Extra Soy Sauce,Sides,NORIKO Handroll Bar,Food,1.00,2.0,false
10,4/1/26 6:00 PM,Club  Soda,NA BEV,BEV,NA Beverage,6.00,2.0,true
4,4/1/26 6:03 PM,Bluefin Tuna Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
11,4/1/26 6:03 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
11,4/1/26 6:03 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
11,4/1/26 6:03 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
11,4/1/26 6:04 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
11,4/1/26 6:04 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:06 PM,Bodacious Berry,BEERS,BEV,Beer,9.00,1.0,false
16,4/1/26 6:06 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
16,4/1/26 6:09 PM,Noriko Salad,STARTERS,FOOD,Food,12.00,1.0,false
16,4/1/26 6:09 PM,Nori Chips & Dip,STARTERS,FOOD,Food,0.00,1.0,false
16,4/1/26 6:09 PM,Noriko Oyster,STARTERS,FOOD,Food,0.00,2.0,false
17,4/1/26 6:12 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
17,4/1/26 6:12 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
17,4/1/26 6:12 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
17,4/1/26 6:12 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
17,4/1/26 6:12 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
17,4/1/26 6:12 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,4/1/26 6:15 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
9,4/1/26 6:15 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
9,4/1/26 6:15 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
9,4/1/26 6:15 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
9,4/1/26 6:15 PM,Hitachino White ale,BEERS,BEV,Beer,28.00,2.0,false
11,4/1/26 6:21 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
11,4/1/26 6:21 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
11,4/1/26 6:21 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:25 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
16,4/1/26 6:25 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
16,4/1/26 6:25 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
16,4/1/26 6:25 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:25 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:25 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
16,4/1/26 6:25 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
16,4/1/26 6:25 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
16,4/1/26 6:25 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
16,4/1/26 6:25 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:25 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:25 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
19,4/1/26 6:27 PM,MAKI MANIA!,Noriko-Sets,NORIKO Handroll Bar,Food,25.00,1.0,false
19,4/1/26 6:27 PM,Nori Chips & Dip,Appetizers,NORIKO Handroll Bar,Food,11.00,1.0,false
18,4/1/26 6:26 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
18,4/1/26 6:26 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
18,4/1/26 6:26 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
18,4/1/26 6:27 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
20,4/1/26 6:28 PM,HOME-AKASE SET,Noriko-Sets,NORIKO Handroll Bar,Food,98.00,1.0,false
18,4/1/26 6:37 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
22,4/1/26 6:38 PM,8-PIECE PREMIUM NIGIRI SET,Noriko-Sets,NORIKO Handroll Bar,Food,36.00,1.0,false
21,4/1/26 6:41 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
21,4/1/26 6:41 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
21,4/1/26 6:41 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
21,4/1/26 6:41 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
21,4/1/26 6:41 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
21,4/1/26 6:41 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
21,4/1/26 6:41 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
21,4/1/26 6:41 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
16,4/1/26 6:42 PM,Bodacious Berry,BEERS,BEV,Beer,9.00,1.0,false
18,4/1/26 6:42 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
18,4/1/26 6:42 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
18,4/1/26 6:42 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,4/1/26 6:42 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
18,4/1/26 6:42 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
23,4/1/26 6:47 PM,CELEBRATION POUR,WINE,BEV,Wine/Sake,0.00,2.0,false
23,4/1/26 6:47 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
24,4/1/26 6:54 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
23,4/1/26 6:55 PM,Noriko Oyster,STARTERS,FOOD,Food,6.00,1.0,false
23,4/1/26 6:55 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
23,4/1/26 6:55 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
23,4/1/26 6:55 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,CLASSIC SET,CLASSIC SET,FOOD,Food,22.00,1.0,false
23,4/1/26 6:55 PM,Yellowtail,CLASSIC SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,California,CLASSIC SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,Spicy Ora King Salmon,CLASSIC SET,FOOD,Food,0.00,1.0,false
23,4/1/26 6:55 PM,Chef Series: Crispy Salmon,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
24,4/1/26 6:57 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
24,4/1/26 6:57 PM,Pork Belly,STARTERS,FOOD,Food,9.00,1.0,false
25,4/1/26 6:58 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
25,4/1/26 6:58 PM,Nori Chips & Dip,STARTERS,FOOD,Food,11.00,1.0,false
18,4/1/26 7:00 PM,Echigo Daiginjo,SAKE,BEV,Wine/Sake,18.00,1.0,false
18,4/1/26 7:00 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
25,4/1/26 7:07 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
25,4/1/26 7:07 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
25,4/1/26 7:07 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
25,4/1/26 7:07 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
25,4/1/26 7:07 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
25,4/1/26 7:07 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
25,4/1/26 7:07 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
24,4/1/26 7:10 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
26,4/1/26 7:10 PM,Echi Daiginjo 300mL,SAKE,BEV,Wine/Sake,50.00,1.0,false
26,4/1/26 7:10 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
27,4/1/26 7:15 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
27,4/1/26 7:15 PM,Pork Belly,STARTERS,FOOD,Food,9.00,1.0,false
27,4/1/26 7:15 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
27,4/1/26 7:15 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
27,4/1/26 7:15 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
27,4/1/26 7:15 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
27,4/1/26 7:15 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
28,4/1/26 7:15 PM,Mountain Valley Spring,NA BEV,BEV,NA Beverage,10.00,1.0,false
24,4/1/26 7:16 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
24,4/1/26 7:16 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
24,4/1/26 7:16 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
24,4/1/26 7:16 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
24,4/1/26 7:16 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
24,4/1/26 7:16 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
24,4/1/26 7:16 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
24,4/1/26 7:16 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
24,4/1/26 7:16 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
24,4/1/26 7:16 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
29,4/1/26 7:22 PM,MARU SET,Noriko-Sets,NORIKO Handroll Bar,Food,42.00,1.0,false
24,4/1/26 7:21 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
28,4/1/26 7:21 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
23,4/1/26 7:22 PM,Martini,COCKTAILS,BEV,Liquor,21.00,1.0,false
30,4/1/26 7:31 PM,Spicy Tuna Maki,Maki Rolls (4pc),NORIKO Handroll Bar,Food,18.00,2.0,false
26,4/1/26 7:32 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
26,4/1/26 7:32 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
26,4/1/26 7:32 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
26,4/1/26 7:32 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
26,4/1/26 7:32 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
26,4/1/26 7:32 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
