Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
10,1/2/26 5:35 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
10,1/2/26 5:35 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
10,1/2/26 5:39 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,false
10,1/2/26 5:39 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
10,1/2/26 5:39 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,1/2/26 5:39 PM,Japanese Ika,PREMIUM A LA CARTE,FOOD,Food,11.00,1.0,false
10,1/2/26 5:39 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,1/2/26 5:39 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,1/2/26 5:39 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
8,1/2/26 5:39 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,false
8,1/2/26 5:39 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,true
7,1/2/26 5:40 PM,Uni butter noodles,SPECIALS,FOOD,Food,0.00,1.0,false
2,1/2/26 5:41 PM,G-Prosecco,WINE,BEV,Wine/Sake,14.00,1.0,false
9,1/2/26 5:51 PM,Noriko Oyster,STARTERS,FOOD,Food,6.00,1.0,false
9,1/2/26 5:51 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,1/2/26 5:51 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
11,1/2/26 5:56 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
12,1/2/26 5:56 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,true
11,1/2/26 6:03 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
11,1/2/26 6:03 PM,Noriko Oyster,STARTERS,FOOD,Food,36.00,6.0,false
11,1/2/26 6:03 PM,Mars Iwai blue,SPIRITS,BEV,Liquor,17.00,1.0,false
3,1/2/26 6:03 PM,Forgotten Fortune,,,Wine/Sake,18.00,1.0,false
3,1/2/26 6:03 PM,Bride Of Fox,,,Wine/Sake,18.00,1.0,false
3,1/2/26 6:03 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
4,1/2/26 6:04 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
4,1/2/26 6:04 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
4,1/2/26 6:04 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
4,1/2/26 6:04 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,false
4,1/2/26 6:04 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
7,1/2/26 6:06 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
7,1/2/26 6:06 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
2,1/2/26 6:10 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,1/2/26 6:10 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
11,1/2/26 6:11 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,false
11,1/2/26 6:11 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
11,1/2/26 6:11 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,1/2/26 6:11 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,1/2/26 6:11 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,1/2/26 6:11 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
11,1/2/26 6:11 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
11,1/2/26 6:11 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
11,1/2/26 6:11 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
11,1/2/26 6:11 PM,Japanese Ika,PREMIUM A LA CARTE,FOOD,Food,11.00,1.0,false
11,1/2/26 6:11 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,26.00,1.0,false
11,1/2/26 6:15 PM,Toro Caviar Maki,SPECIALS,FOOD,Food,0.00,1.0,false
10,1/2/26 6:16 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
10,1/2/26 6:16 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
10,1/2/26 6:16 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,1/2/26 6:16 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,1/2/26 6:16 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
13,1/2/26 6:17 PM,Noriko Salad,STARTERS,FOOD,Food,12.00,1.0,false
13,1/2/26 6:17 PM,Noriko Oyster,STARTERS,FOOD,Food,6.00,1.0,false
13,1/2/26 6:17 PM,Uni butter noodles,SPECIALS,FOOD,Food,21.00,1.0,false
13,1/2/26 6:17 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,1/2/26 6:17 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,1/2/26 6:17 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,1/2/26 6:17 PM,Japanese Ika,PREMIUM A LA CARTE,FOOD,Food,11.00,1.0,false
13,1/2/26 6:17 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
13,1/2/26 6:17 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
10,1/2/26 6:18 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
10,1/2/26 6:18 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
9,1/2/26 6:22 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
9,1/2/26 6:22 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,1/2/26 6:22 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
14,1/2/26 6:22 PM,Echigo Daiginjo,SAKE,BEV,Wine/Sake,18.00,1.0,false
9,1/2/26 6:29 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,26.00,1.0,false
9,1/2/26 6:29 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,1/2/26 6:30 PM,Noriko Salad,STARTERS,FOOD,Food,12.00,1.0,false
14,1/2/26 6:30 PM,Noriko Oyster,STARTERS,FOOD,Food,18.00,3.0,false
14,1/2/26 6:30 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
15,1/2/26 6:30 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
15,1/2/26 6:36 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
15,1/2/26 6:36 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
15,1/2/26 6:36 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
15,1/2/26 6:36 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
15,1/2/26 6:36 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
15,1/2/26 6:36 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:44 PM,Echi Daiginjo 300mL,SAKE,BEV,Wine/Sake,50.00,1.0,false
16,1/2/26 6:44 PM,Noriko Salad,STARTERS,FOOD,Food,12.00,1.0,false
17,1/2/26 6:44 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
17,1/2/26 6:44 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
11,1/2/26 6:45 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
18,1/2/26 6:46 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
18,1/2/26 6:46 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
18,1/2/26 6:46 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
19,1/2/26 6:46 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
19,1/2/26 6:46 PM,Orion,BEERS,BEV,Beer,10.00,1.0,false
20,1/2/26 6:46 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
20,1/2/26 6:46 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
13,1/2/26 6:51 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
13,1/2/26 6:51 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
13,1/2/26 6:51 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
14,1/2/26 6:51 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
14,1/2/26 6:51 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,1/2/26 6:51 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
14,1/2/26 6:51 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,1/2/26 6:51 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
11,1/2/26 6:51 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
16,1/2/26 6:53 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
16,1/2/26 6:53 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
16,1/2/26 6:53 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
16,1/2/26 6:53 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
16,1/2/26 6:53 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
21,1/2/26 6:54 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
17,1/2/26 6:57 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
19,1/2/26 6:57 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
19,1/2/26 6:57 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
19,1/2/26 6:57 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
19,1/2/26 6:57 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
19,1/2/26 6:57 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
19,1/2/26 6:57 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
22,1/2/26 6:58 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
17,1/2/26 6:58 PM,Cucumber,CLASSICS A LA CARTE,FOOD,Food,5.00,1.0,false
17,1/2/26 6:58 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
17,1/2/26 6:58 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
17,1/2/26 6:58 PM,Spicy Avocado,CLASSICS A LA CARTE,FOOD,Food,6.00,1.0,false
17,1/2/26 6:58 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
17,1/2/26 6:58 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
17,1/2/26 6:58 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
17,1/2/26 6:58 PM,Spicy Avocado,CLASSICS A LA CARTE,FOOD,Food,6.00,1.0,false
17,1/2/26 6:58 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
17,1/2/26 6:58 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
18,1/2/26 6:58 PM,Yellowtail,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
18,1/2/26 6:58 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
18,1/2/26 6:58 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
18,1/2/26 6:58 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
18,1/2/26 6:58 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,1/2/26 6:58 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,1/2/26 6:58 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
