Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
4,3/1/26 5:12 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
4,3/1/26 5:12 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
4,3/1/26 5:12 PM,sobacha,NA BEV,BEV,NA Beverage,7.00,1.0,false
4,3/1/26 5:12 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
4,3/1/26 5:13 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
4,3/1/26 5:13 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
4,3/1/26 5:13 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
4,3/1/26 5:13 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
4,3/1/26 5:13 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
1,3/1/26 5:14 PM,Noriko Oyster,STARTERS,FOOD,Food,0.00,2.0,false
6,3/1/26 5:16 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
6,3/1/26 5:16 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
6,3/1/26 5:16 PM,Sake Flight,SAKE,BEV,Wine/Sake,26.00,1.0,false
6,3/1/26 5:16 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
6,3/1/26 5:16 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
6,3/1/26 5:16 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
6,3/1/26 5:16 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
6,3/1/26 5:16 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
5,3/1/26 5:16 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
5,3/1/26 5:16 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
6,3/1/26 5:16 PM,CELEBRATION POUR,WINE,BEV,Wine/Sake,0.00,2.0,false
3,3/1/26 5:18 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
3,3/1/26 5:18 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
3,3/1/26 5:18 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
3,3/1/26 5:18 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
3,3/1/26 5:18 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
3,3/1/26 5:18 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
3,3/1/26 5:18 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
3,3/1/26 5:18 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
3,3/1/26 5:18 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
3,3/1/26 5:18 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
3,3/1/26 5:18 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
3,3/1/26 5:18 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
3,3/1/26 5:18 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
3,3/1/26 5:18 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
2,3/1/26 5:21 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
2,3/1/26 5:21 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
2,3/1/26 5:21 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
2,3/1/26 5:21 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
1,3/1/26 5:22 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,0.00,1.0,false
1,3/1/26 5:22 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,0.00,1.0,false
2,3/1/26 5:23 PM,Bluefin Tuna Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
2,3/1/26 5:23 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,3/1/26 5:23 PM,Crab Motoyaki,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,3/1/26 5:23 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
2,3/1/26 5:23 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
2,3/1/26 5:23 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
2,3/1/26 5:23 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
2,3/1/26 5:23 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,3/1/26 5:23 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
2,3/1/26 5:23 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
2,3/1/26 5:23 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,3/1/26 5:23 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
2,3/1/26 5:23 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
5,3/1/26 5:24 PM,Bluefin Tuna Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
5,3/1/26 5:24 PM,Spicy Octopus,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
5,3/1/26 5:24 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
5,3/1/26 5:24 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
5,3/1/26 5:24 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
2,3/1/26 5:28 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,0.00,1.0,false
2,3/1/26 5:28 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,0.00,1.0,false
2,3/1/26 5:28 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,0.00,1.0,false
5,3/1/26 5:28 PM,Echigo Daiginjo,SAKE,BEV,Wine/Sake,18.00,1.0,false
7,3/1/26 5:30 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,20.00,2.0,false
8,3/1/26 5:31 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
8,3/1/26 5:32 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
8,3/1/26 5:32 PM,Club  Soda,NA BEV,BEV,NA Beverage,3.00,1.0,false
8,3/1/26 5:32 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
8,3/1/26 5:32 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
8,3/1/26 5:32 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
8,3/1/26 5:32 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
8,3/1/26 5:32 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
2,3/1/26 5:35 PM,Sake Flight,SAKE,BEV,Wine/Sake,26.00,1.0,false
7,3/1/26 5:35 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
7,3/1/26 5:35 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
7,3/1/26 5:35 PM,CELEBRATION POUR,WINE,BEV,Wine/Sake,0.00,1.0,false
7,3/1/26 5:35 PM,CELEBRATION POUR,WINE,BEV,Wine/Sake,0.00,1.0,false
5,3/1/26 5:37 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
5,3/1/26 5:39 PM,Echigo Namachozo,SAKE,BEV,Wine/Sake,14.00,1.0,false
10,3/1/26 5:41 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
9,3/1/26 5:42 PM,sobacha,NA BEV,BEV,NA Beverage,7.00,1.0,false
9,3/1/26 5:42 PM,Mountain Valley Sparkling,NA BEV,BEV,NA Beverage,10.00,1.0,false
10,3/1/26 5:42 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
10,3/1/26 5:42 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
10,3/1/26 5:42 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
10,3/1/26 5:42 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
10,3/1/26 5:42 PM,Hokkaido Uni,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
10,3/1/26 5:42 PM,Mars Iwai 45,SPIRITS,BEV,Liquor,14.00,1.0,false
6,3/1/26 5:42 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
2,3/1/26 5:43 PM,Sake Flight,SAKE,BEV,Wine/Sake,26.00,1.0,false
9,3/1/26 5:46 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
9,3/1/26 5:46 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
9,3/1/26 5:47 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
9,3/1/26 5:47 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
9,3/1/26 5:47 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
9,3/1/26 5:47 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
9,3/1/26 5:47 PM,Spicy Avocado,CLASSICS A LA CARTE,FOOD,Food,6.00,1.0,false
7,3/1/26 5:48 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
7,3/1/26 5:48 PM,Salmon Crudo,STARTERS,FOOD,Food,12.00,1.0,false
7,3/1/26 5:48 PM,Noriko Oyster,STARTERS,FOOD,Food,6.00,1.0,false
7,3/1/26 5:48 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
7,3/1/26 5:48 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
7,3/1/26 5:48 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
7,3/1/26 5:48 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
5,3/1/26 5:48 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
5,3/1/26 5:48 PM,Spicy Bluefin Tuna,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
3,3/1/26 5:52 PM,Diet Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
3,3/1/26 5:57 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
3,3/1/26 6:04 PM,Little Sumo 200mL,SAKE,BEV,Wine/Sake,16.00,1.0,false
2,3/1/26 6:11 PM,Noriko Oyster,STARTERS,FOOD,Food,12.00,2.0,false
7,3/1/26 6:18 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
7,3/1/26 6:18 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
12,3/1/26 6:20 PM,Phony Negroni,COCKTAILS,BEV,NA Beverage,14.00,1.0,true
12,3/1/26 6:20 PM,Sunomono Sour,COCKTAILS,BEV,Liquor,17.00,1.0,false
12,3/1/26 6:26 PM,Noriko Oyster,STARTERS,FOOD,Food,24.00,4.0,false
12,3/1/26 6:26 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
12,3/1/26 6:26 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
12,3/1/26 6:26 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:26 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
13,3/1/26 6:26 PM,G-Sauvignon Blanc,WINE,BEV,Wine/Sake,24.00,1.0,false
13,3/1/26 6:27 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
13,3/1/26 6:27 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
13,3/1/26 6:27 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
13,3/1/26 6:27 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
13,3/1/26 6:27 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
13,3/1/26 6:27 PM,Spicy Ora King Salmon,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
13,3/1/26 6:27 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
13,3/1/26 6:27 PM,Wagyu Tataki,PREMIUM A LA CARTE,FOOD,Food,28.00,1.0,false
9,3/1/26 6:31 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
14,3/1/26 6:35 PM,Mountain Valley Spring,NA BEV,BEV,NA Beverage,10.00,1.0,false
12,3/1/26 6:36 PM,Puncha Matcha,COCKTAILS,BEV,Liquor,17.00,1.0,false
13,3/1/26 6:40 PM,Coke,NA BEV,BEV,NA Beverage,3.00,1.0,false
14,3/1/26 6:44 PM,Sweet Shrimp,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
14,3/1/26 6:44 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
14,3/1/26 6:44 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,3/1/26 6:44 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
14,3/1/26 6:44 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
14,3/1/26 6:44 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
14,3/1/26 6:44 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
14,3/1/26 6:44 PM,Bluefin Tuna Akami,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
14,3/1/26 6:44 PM,Bluefin Tuna Toro,PREMIUM A LA CARTE,FOOD,Food,13.00,1.0,false
16,3/1/26 6:48 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
16,3/1/26 6:48 PM,Echi Daiginjo 300mL,SAKE,BEV,Wine/Sake,50.00,1.0,false
16,3/1/26 6:48 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
16,3/1/26 6:48 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,CHEFS SET,CHEFS SET,FOOD,Food,43.00,1.0,false
16,3/1/26 6:48 PM,Yellowtail,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,California,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bluefin Tuna Poke,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bluefin Tuna Toro,CHEFS SET,FOOD,Food,0.00,1.0,false
16,3/1/26 6:48 PM,Bay Scallop Dynamite,CHEFS SET,FOOD,Food,0.00,1.0,false
12,3/1/26 6:52 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
12,3/1/26 6:52 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
14,3/1/26 6:53 PM,Noriko Oyster,STARTERS,FOOD,Food,18.00,3.0,false
14,3/1/26 6:56 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
14,3/1/26 6:56 PM,Doshi Doshi,PREMIUM A LA CARTE,FOOD,Food,38.00,1.0,false
14,3/1/26 6:56 PM,Ora King Salmon Avocado,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
14,3/1/26 6:56 PM,California,CLASSICS A LA CARTE,FOOD,Food,8.00,1.0,false
14,3/1/26 6:56 PM,Bluefin Tuna Poke,CLASSICS A LA CARTE,FOOD,Food,9.00,1.0,false
14,3/1/26 6:56 PM,Ika Aburi,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
12,3/1/26 6:56 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
12,3/1/26 6:56 PM,Bay Scallop Dynamite,PREMIUM A LA CARTE,FOOD,Food,12.00,1.0,false
14,3/1/26 6:57 PM,Hamachi Poke,STARTERS,FOOD,Food,0.00,1.0,false
17,3/1/26 7:04 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
17,3/1/26 7:04 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
17,3/1/26 7:04 PM,sobacha,NA BEV,BEV,NA Beverage,7.00,1.0,false
17,3/1/26 7:04 PM,Tokyo Story,COCKTAILS,BEV,Liquor,17.00,1.0,false
18,3/1/26 7:04 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
18,3/1/26 7:04 PM,Smoked Edamame,STARTERS,FOOD,Food,8.00,1.0,false
18,3/1/26 7:04 PM,Hamachi Poke,STARTERS,FOOD,Food,11.00,1.0,false
18,3/1/26 7:05 PM,G-Prosecco,WINE,BEV,Wine/Sake,14.00,1.0,false
18,3/1/26 7:05 PM,Classic Highball,COCKTAILS,BEV,Liquor,14.00,1.0,false
18,3/1/26 7:05 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
18,3/1/26 7:05 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,SIGNATURE SET,SIGNATURE SET,FOOD,Food,29.00,1.0,false
18,3/1/26 7:05 PM,Yellowtail,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,California,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,King Salmon Avocado,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,Bluefin Spicy Tuna,SIGNATURE SET,FOOD,Food,0.00,1.0,false
18,3/1/26 7:05 PM,Chef Series: Perilla roll,PREMIUM A LA CARTE,FOOD,Food,14.00,1.0,false
19,3/1/26 7:11 PM,Nori Chips & Dip,STARTERS,FOOD,Food,10.00,1.0,false
